Date,Line_No,Responsible_Department,Problem_Name,M/C_ID,Problem_Start_Time,Problem_End_Time,Total_Downtime (Min)
12-Jun-2022,Line 17,Production,Multiple bio break,FCI-SNLS-2603,10:48,10:53,5
12-Jun-2022,Line 17,Production,Multiple bio break,FCI-SNLS-2142,11:45,11:52,7
12-Jun-2022,Line 17,Production,Multiple bio break,FCI-SNLS-2109,11:54,11:59,5
12-Jun-2022,Line 17,Production,Multiple bio break,FCI-SNLS-2065,11:57,12:02,5
12-Jun-2022,Line 17,Production,Multiple bio break,FCI-SNLS-2161,12:05,12:10,5
12-Jun-2022,Line 17,Production,Multiple bio break,FCI-SNLS-2063,12:08,12:12,4
12-Jun-2022,Line 17,Production,Multiple bio break,FCI-DNCS-0020,12:18,12:24,6
12-Jun-2022,Line 17,Production,Multiple bio break,FCI-DNCS-0012,12:29,12:33,4
12-Jun-2022,Line 17,Production,Multiple bio break,FCI-FLCB-0014,12:27,12:31,4
12-Jun-2022,Line 17,Production,Multiple bio break,FCI-4TOL-0045,12:32,12:40,8
12-Jun-2022,Line 17,Production,Multiple bio break,FCI-SNLS-2111,12:33,12:36,3
12-Jun-2022,Line 17,Production,Multiple bio break,FCI-SNLS-2109,12:36,12:40,4
12-Jun-2022,Line 17,Production,Multiple bio break,FCI-SNLS-2161,12:36,12:38,2
12-Jun-2022,Line 17,Production,Multiple bio break,FCI-4TOL-0063,14:46,14:51,5
12-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-4TOL-0045,7:22,7:24,2
12-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-4TOL-0061,7:30,7:33,3
12-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-FLCB-0011,7:55,7:58,3
12-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-DNCS-0012,8:18,8:19,1
12-Jun-2022,Line 17,Maintenance,Jamming,FCI-FLCD-0011,9:50,9:57,7
12-Jun-2022,Line 17,Maintenance,Skip Stitch,FCI-DNCS-0012,10:00,10:07,7
12-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-4TOL-0045,10:41,10:43,2
12-Jun-2022,Line 17,Maintenance,Needle Breakage,FCI-DNCS-0012,10:46,10:50,4
12-Jun-2022,Line 17,Maintenance,Needle Breakage,FCI-DNCS-0012,11:00,11:08,8
12-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-DNCS-0012,11:44,11:51,7
12-Jun-2022,Line 17,Maintenance,Knife Unsharp,FCI-4TOL-0063,15:30,15:35,5
12-Jun-2022,Line 17,Maintenance,Oil Leakage,FCI-DNCS-0020,15:44,15:50,6
12-Jun-2022,Line 18,Maintenance,Thread-Cut & Rethreading,4TOL-0265,7:34,7:50,16
12-Jun-2022,Line 18,Production,Thread-Cut & Rethreading,4TNB-0009,7:52,7:58,6
12-Jun-2022,Line 18,Maintenance,Jamming,Fl0045,8:31,8:38,7
12-Jun-2022,Line 18,Production,Thread-Cut & Rethreading,Fl0045,8:16,8:19,3
12-Jun-2022,Line 18,Maintenance,Feed Problem,5TOL-0304,8:24,8:29,5
12-Jun-2022,Line 18,Production,Thread-Cut & Rethreading,4Tol-0008,8:57,9:00,3
12-Jun-2022,Line 18,Maintenance,Thread-Cut & Rethreading,FL0045,9:13,9:17,4
12-Jun-2022,Line 18,Production,Thread-Cut & Rethreading,4ToL0009,10:59,11:02,3
12-Jun-2022,Line 18, Needle Breakage, Needle Breakage,5Tol -0251,11:14,11:20,6
12-Jun-2022,Line 18,Maintenance,Machine problem,4Tol-0068,4:31,4:38,7
12-Jun-2022,Line 18, Needle Breakage, Needle Breakage,F-SBLS-0046,3:24,3:34,10
12-Jun-2022,Line 18,Production,Multiple bio break,S2128,10:06,10:11,5
12-Jun-2022,Line 18,Production,Multiple bio break,5Tol-0249,10:11,10:17,6
12-Jun-2022,Line 18,Production,Multiple bio break,5TOl-0304,10:14,10:19,5
12-Jun-2022,Line 18,Production,Multiple bio break,4TOl-0043,10:38,10:43,5
12-Jun-2022,Line 18,Production,Multiple bio break,Fl0046,10:46,10:55,9
12-Jun-2022,Line 18,Production,Multiple bio break,5Tol-00239,11:59,12:03,4
12-Jun-2022,Line 18,Production,Multiple bio break,4TOl-0043,12:17,12:21,4
12-Jun-2022,Line 18,Production,Multiple bio break,4TOl-0043,2:01,2:06,5
12-Jun-2022,Line 18,Production,Multiple bio break,4Tol0068,2:11,2:15,4
12-Jun-2022,Line 18,Production,Multiple bio break,4Tol0043,2:47,2:49,2
12-Jun-2022,Line 18,Production,Multiple bio break,4Tol0065,3:17,3:22,5
12-Jun-2022,Line 18,Production,Multiple bio break,snls-2064,3:27,3:31,4
12-Jun-2022,Line 18,Production,Multiple bio break,BT-0075,3:45,3:50,5
12-Jun-2022,Line 18,Production,Multiple bio break,SBls0046,3:51,3:56,5
12-Jun-2022,Line 18,Production,Multiple bio break,SNLS 2173,4:17,4:25,8
12-Jun-2022,Line 18,Production,Multiple bio break,SBLS-0039,4:41,4:45,4
12-Jun-2022,Line 18,Production,Multiple bio break,SNls2172,5:19,5:25,6
12-Jun-2022,Line 19,Store,Label Shortage,,8:53,9:10,17
12-Jun-2022,Line 19, Needle Breakage, Needle Breakage,5TOL 0198,9:42,9:53,11
12-Jun-2022,Line 19,Maintenance,Thread-Cut & Rethreading,5TOL 0198,10:27,10:47,20
12-Jun-2022,Line 19,Store,Wrong Label Supply,SNLS 2346,12:11,12:33,22
12-Jun-2022,Line 19, Needle Breakage, Needle Breakage,5TOL 0198,13:49,13:58,9
12-Jun-2022,Line 19, Needle Breakage, Needle Breakage,5TOL 0318,13:30,13:41,11
12-Jun-2022,Line 19,Maintenance,Thread-Cut & Rethreading,5TOL 0198,14:27,14:30,3
12-Jun-2022,Line 19, Needle Breakage, Needle Breakage,SNLS 0042,15:33,15:45,12
12-Jun-2022,Line 19,Maintenance,Thread-Cut & Rethreading,4TOL 0262,15:33,15:35,2
12-Jun-2022,Line 19, Needle Breakage, Needle Breakage,DNCS 0003,16:11,16:20,9
12-Jun-2022,Line 19, Needle Breakage, Needle Breakage,5TOL 0316,15:06,15:14,8
12-Jun-2022,Line 21,Maintenance,Thread-Cut & Rethreading,5TOL-0166,8:50,8:53,3
12-Jun-2022,Line 21,Maintenance,Roller Problem,DNCS-0069,9:30,9:32,2
12-Jun-2022,Line 21,Maintenance,Thread-Cut & Rethreading,5TOL-0254,2:13,2:16,3
12-Jun-2022,Line 21,Maintenance,Thread-Cut & Rethreading,5TOL-0255,2:24,2:26,2
12-Jun-2022,Line 21,Maintenance,Thread-Cut & Rethreading,5TOL-0256,2:38,2:41,3
12-Jun-2022,Line 21,Maintenance,Thread-Cut & Rethreading,5TOL-0257,2:43,2:48,5
12-Jun-2022,Line 21,Maintenance,Thread-Cut & Rethreading,5TOL-0258,2:55,2:57,2
12-Jun-2022,Line 21,Maintenance,Thread-Cut & Rethreading,5TOL-0259,3:07,3:10,3
12-Jun-2022,Line 21,Lean,Excess WIP,SNLS-2160,3:50,4:20,30
13-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-4TOL-0063,8:22,8:24,2
13-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-FLCD-0011,8:32,8:35,3
13-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-4TOL-0082,9:41,9:44,3
13-Jun-2022,Line 17,Maintenance,Skip Stitch,FCI-4TOL-0045,10:31,10:40,9
13-Jun-2022,Line 17, Needle Breakage, Needle Breakage,FCI-DNCS-0020,10:35,10:41,6
13-Jun-2022,Line 17,Maintenance,Jamming,FCI-4TOL-0061,11:28,11:33,5
13-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-DNCS-0012,12:33,12:37,4
13-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-4TOL-0063,14:04,14:06,2
13-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-4TOL-0061,16:23,16:25,2
13-Jun-2022,Line 17, Needle Breakage, Needle Breakage,FCI-4TOL-0083,7:28,7:40,12
13-Jun-2022,Line 17,Maintenance,Feed Problem,FCI-5TOL-0319,7:41,7:44,3
13-Jun-2022,Line 17,Maintenance,Unsharp Knife,FCI-4TOL-0061,7:46,7:49,3
13-Jun-2022,Line 17,Maintenance,Uneven Tension,FCI-5TOL-0307,8:30,8:35,5
13-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-5TOL-0319,9:40,9:43,3
13-Jun-2022,Line 17, Needle Breakage, Needle Breakage,MF-7723,9:42,9:47,5
13-Jun-2022,Line 17, Needle Breakage, Needle Breakage,FQ-356-030-440,9:43,10:25,42
13-Jun-2022,Line 17,Maintenance,Skip Stitch,FQ-356-030-440,10:35,10:45,10
13-Jun-2022,Line 17,Lean,Excess WIP,,10:45,10:55,10
13-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-5TOL-0212,11:09,11:13,4
13-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,YNG-FLFB-0008,12:01,12:07,6
13-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FQ-356-030-440,14:29,14:34,5
13-Jun-2022,Line 17,Maintenance,Vaccum Issue,FCI-5TOL-0307,16:00,16:06,6
13-Jun-2022,Line 17,Production,Multiple bio break,FCI-SNLS-2161,8:27,8:33,6
13-Jun-2022,Line 17,Production,Multiple bio break,FCI-SNLS-2109,8:33,8:37,4
13-Jun-2022,Line 17,Production,Multiple bio break,FCI-SNLS-2065,8:41,8:46,5
13-Jun-2022,Line 17,Production,Multiple bio break,FCI-SNLS-2603,8:43,8:47,4
13-Jun-2022,Line 17,Production,Multiple bio break,FCI-FLCB-0014,8:45,8:49,4
13-Jun-2022,Line 17,Production,Multiple bio break,FCI-DNCS-0020,8:50,8:55,5
13-Jun-2022,Line 17,Production,Multiple bio break,FCI-SNLS-2601,8:51,8:56,5
13-Jun-2022,Line 17,Production,Multiple bio break,FCI-BA-0074,8:53,8:57,4
13-Jun-2022,Line 17,Production,Multiple bio break,FCI-SNLS-2143,9:23,9:27,4
13-Jun-2022,Line 17,Production,Multiple bio break,FCI-DNCS-0058,09:29,09:34,5
13-Jun-2022,Line 17,Production,Multiple bio break,FCI-4TOL-0045,09:35,09:40,5
13-Jun-2022,Line 17,Production,Multiple bio break,FCI-DNCS-0020,09:37,09:43,6
13-Jun-2022,Line 17,Production,Multiple bio break,FCI-FLCB-0014,09:43,09:47,4
13-Jun-2022,Line 17,Production,Multiple bio break,FCI-FLCB-0014,10:35,10:40,5
13-Jun-2022,Line 17,Production,Multiple bio break,FCI-SNLS-2161,10:42,10:48,6
13-Jun-2022,Line 17,Production,Multiple bio break,FCI-4TOL-0082,11:05,11:09,4
13-Jun-2022,Line 17,Production,Multiple bio break,FCI-SNLS-2156,11:45,11:50,5
13-Jun-2022,Line 17,Production,Multiple bio break,FCI-4TOL-0045,12:10,12:16,6
13-Jun-2022,Line 17,Production,Multiple bio break,FCI-SNLS-2603,12:16,12:21,5
13-Jun-2022,Line 17,Production,Multiple bio break,FCI-SNLS-2056,12:17,12:21,4
13-Jun-2022,Line 17,Production,Multiple bio break,FCI-DNCS-0020,12:20,12:22,2
13-Jun-2022,Line 17,Production,Multiple bio break,FCI-SNLS-2109,12:22,12:25,3
13-Jun-2022,Line 17,Production,Multiple bio break,FCI-BA-0074,12:27,12:27,0
13-Jun-2022,Line 17,Production,Multiple bio break,FCI-SNLS-2143,12:28,12:34,6
13-Jun-2022,Line 17,Production,Multiple bio break,FCI-DNCS-0058,12:32,12:33,1
13-Jun-2022,Line 17,Production,Multiple bio break,FCI-FLCB-0014,12:34,12:38,4
13-Jun-2022,Line 17,Production,Multiple bio break,FCI-DNCS-0012,12:35,12:37,2
13-Jun-2022,Line 17,Production,Multiple bio break,FCI-4TOL-0063,12:35,12:40,5
13-Jun-2022,Line 17,Production,Multiple bio break,FCI-4TOL-0082,12:37,12:40,3
13-Jun-2022,Line 17,Production,Multiple bio break,FCI-SNLS-2156,14:23,14:27,4
13-Jun-2022,Line 17,Production,Multiple bio break,FCI-SNLS-2143,15:15,15:21,6
13-Jun-2022,Line 17,Production,Multiple bio break,FCI-DNCS-0058,15:22,15:28,6
13-Jun-2022,Line 17,Production,Multiple bio break,FCI-FLCB-0014,15:37,15:43,6
13-Jun-2022,Line 17,Production,Multiple bio break,FCI-SNLS-2142,15:39,15:43,4
13-Jun-2022,Line 17,Production,Multiple bio break,FCI-DNCS-0020,15:40,15:53,13
13-Jun-2022,Line 17,Production,Multiple bio break,FCI-SNLS-2603,15:50,15:55,5
13-Jun-2022,Line 17,Production,Multiple bio break,FCI-SNLS-2143,16:04,16:09,5
13-Jun-2022,Line 17,Production,Multiple bio break,FCI-4TOL-0045,8:00,8:04,4
13-Jun-2022,Line 17,Production,Multiple bio break,FCI-FLCB-0011,8:12,8:15,3
13-Jun-2022,Line 17,Production,Multiple bio break,FCI-DNCS-0012,8:41,8:46,5
13-Jun-2022,Line 17,Production,Multiple bio break,FCI-4TOL-0083,8:41,8:43,2
13-Jun-2022,Line 17,Production,Multiple bio break,FCI-4TNB-0006,9:03,9:07,4
13-Jun-2022,Line 17,Production,Multiple bio break,FCI-5TOL-0319,9:26,9:30,4
13-Jun-2022,Line 17,Production,Multiple bio break,MF-7723,11:26,11:30,4
13-Jun-2022,Line 17,Production,Multiple bio break,FCI-5TOL-0307,12:20,12:24,4
13-Jun-2022,Line 17,Production,Multiple bio break,FQ-356-030-440,12:27,12:32,5
13-Jun-2022,Line 17,Production,Multiple bio break,FCI-SNLS-2120,14:10,14:14,4
13-Jun-2022,Line 17,Production,Multiple bio break,FCI-SNLS-2140,14:35,14:40,5
13-Jun-2022,Line 17,Production,Multiple bio break,FCI-4TOL-0074,15:33,15:39,6
13-Jun-2022,Line 18,Production,Multiple bio break,FL-0035,7:23,7:27,4
13-Jun-2022,Line 18,Production,Multiple bio break,5TOL-0239,7:51,7:54,3
13-Jun-2022,Line 18,Production,Multiple bio break,5TOL-0251,7:57,8:01,4
13-Jun-2022,Line 18,Production,Multiple bio break,4TNB-0006,8:34,8:38,4
13-Jun-2022,Line 18,Production,Multiple bio break,FL-0046,8:37,8:42,5
13-Jun-2022,Line 18,Production,Multiple bio break,SNLS-2128,9:21,9:25,4
13-Jun-2022,Line 18,Production,Multiple bio break,FL-0046,9:23,9:27,4
13-Jun-2022,Line 18,Production,Multiple bio break,4TOL-0043,9:31,9:36,5
13-Jun-2022,Line 18,Production,Multiple bio break,4TOL-0260,9:52,9:57,5
13-Jun-2022,Line 18,Production,Multiple bio break,SNLS-2174,10:08,10:15,7
13-Jun-2022,Line 18,Production,Multiple bio break,4TOL-0151,11:15,11:21,6
13-Jun-2022,Line 18,Production,Multiple bio break,SNLS-2163,12:17,12:21,4
13-Jun-2022,Line 18,Production,Multiple bio break,4TOL-0068,12:23,12:28,5
13-Jun-2022,Line 18,Production,Multiple bio break,SNLS-2128,12:28,12:32,4
13-Jun-2022,Line 18,Production,Multiple bio break,SNLS-2602,12:31,12:34,3
13-Jun-2022,Line 18,Production,Multiple bio break,4TOL-0068,2:37,2:44,7
13-Jun-2022,Line 18,Production,Multiple bio break,5TOL-0157,3:18,3:24,6
13-Jun-2022,Line 18,Production,Multiple bio break,5TOL-0251,3:27,3:32,5
13-Jun-2022,Line 18,Production,Multiple bio break,SNLS-2143,3:37,3:43,6
13-Jun-2022,Line 18,Production,Multiple bio break,SNLS-2602,3:47,3:54,7
13-Jun-2022,Line 18,Production,Multiple bio break,5TOL-0251,4:27,4:31,4
13-Jun-2022,Line 18,Production,Multiple bio break,SNLS-2128,5:03,5:07,4
13-Jun-2022,Line 18,Production,Multiple bio break,SNLS-0046,5:08,5:11,3
13-Jun-2022,Line 18,Production,Multiple bio break,4TOL-0068,5:25,5:29,4
13-Jun-2022,Line 18,Production,Multiple bio break,BT-0075,5:21,5:24,3
13-Jun-2022,Line 18,Maintenance,Thread-Cut & Rethreading,FL-0046,9:37,9:41,4
13-Jun-2022,Line 18, Needle Breakage, Needle Breakage,SNLS-0046,10:43,10:53,10
13-Jun-2022,Line 18,Maintenance,Skip Stitch,FLFB-0035,11:02,11:08,6
13-Jun-2022,Line 18,Maintenance,Loose Paddle,SNLS-2128,11:23,11:28,5
13-Jun-2022,Line 18,Maintenance,Puckering,5TOL-0269,11:42,11:45,3
13-Jun-2022,Line 18,Maintenance,Thread-Cut & Rethreading,5TOL-0239,2:51,2:54,3
13-Jun-2022,Line 18,Maintenance,Thread-Cut & Rethreading,4TOL-0249,3:17,3:21,4
13-Jun-2022,Line 19, Needle Breakage, Needle Breakage,SBLS-0042,7:29,7:39,10
13-Jun-2022,Line 19,Maintenance,Roller Problem,DNCS-0068,8:26,8:35,9
13-Jun-2022,Line 19, Needle Breakage, Needle Breakage,DNCS-0020,9:17,9:27,10
13-Jun-2022,Line 19,Maintenance,Thread-Cut & Rethreading,DNCS-020,9:17,9:27,10
13-Jun-2022,Line 19, Needle Breakage, Needle Breakage,5TOL-0318,11:24,11:28,4
13-Jun-2022,Line 19,Maintenance,Thread-Cut & Rethreading,4TOL-0262,1:30,1:41,11
13-Jun-2022,Line 19, Needle Breakage, Needle Breakage,DNCS-0025,2:11,2:23,12
13-Jun-2022,Line 19, Needle Breakage, Needle Breakage,SBLS-0031,3:34,3:41,7
13-Jun-2022,Line 19, Needle Breakage, Needle Breakage,DNCS-0029,3:33,3:43,10
13-Jun-2022,Line 21,Maintenance ,Thread-Cut & Rethreading,5TOL-0166,7:21,7:23,2
13-Jun-2022,Line 21,Maintenance ,Thread-Cut & Rethreading,5TOL-0299,7:43,7:49,6
13-Jun-2022,Line 21,Maintenance ,Thread-Cut & Rethreading,DNCS-0078,9:03,9:06,3
13-Jun-2022,Line 21,Maintenance ,Thread-Cut & Rethreading,5TOL-0299,9:33,9:37,4
13-Jun-2022,Line 21,Maintenance ,bobbin case,SNLS-2141,9:35,9:39,4
13-Jun-2022,Line 21,Maintenance ,Thread-Cut & Rethreading,5TOL-0166,9:53,9:56,3
13-Jun-2022,Line 21,Lean,Excess WIP,SNLS-2141,10:12,10:50,38
13-Jun-2022,Line 21,Lean,Excess WIP,SNLS-2100,10:17,10:50,33
13-Jun-2022,Line 21,Lean,Excess WIP,SNLS-2304,10:20,10:50,30
13-Jun-2022,Line 21,Lean,Thread-Cut & Rethreading,5TOL-0214,10:27,10:31,4
13-Jun-2022,Line 21,Lean,Excess WIP,5TOL-0214,10:34,10:54,20
13-Jun-2022,Line 21,Maintenance ,Thread-Cut & Rethreading,5TOL-0166,10:38,10:40,2
13-Jun-2022,Line 21,Lean,Excess WIP,5TOL-0299,10:44,10:56,12
13-Jun-2022,Line 21,Lean,Excess WIP,5TOL-0246,10:46,10:58,12
13-Jun-2022,Line 21,Lean,Excess WIP,5TOL-0166,10:46,10:57,11
13-Jun-2022,Line 21,Maintenance ,Thread-Cut & Rethreading,5TOL-0246,10:58,11:08,10
13-Jun-2022,Line 21,Maintenance ,Thread-Cut & Rethreading,DNCS-0078,2:12,2:18,6
13-Jun-2022,Line 21,Maintenance ,Thread-Cut & Rethreading,5TOL0214,3:18,3:22,4
14-Jun-2022,Line 17,Maintenance,Vaccum Issue,5TOL-0319,07:36,07:40,4
14-Jun-2022,Line 17,Maintenance,Oil Leakage,5TOL-0291,08:23,08:27,4
14-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,5TOL-0212,09:03,09:06,3
14-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,5TOL-0319,09:10,09:13,3
14-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,4TNB-0001,09:50,09:55,5
14-Jun-2022,Line 17,Maintenance,Jamming,YNG-FLFB-0008,10:22,10:30,8
14-Jun-2022,Line 17,Maintenance,Skip Stitch,FCI-5TOL-0154,10:30,10:40,10
14-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-5TOL-0291,11:36,11:41,5
14-Jun-2022,Line 17,Maintenance,Uneven Tension,FCI-5TOL-0307,12:00,12:03,3
14-Jun-2022,Line 17,Maintenance,Jamming,FQ-356-030-440,14:05,14:15,10
14-Jun-2022,Line 17,Maintenance,Skip Stitch,FQ-356-030-440,14:20,14:35,15
14-Jun-2022,Line 17, Needle Breakage, Needle Breakage,FCI-4TNB-0001,15:17,15:33,16
14-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-5TOL-0307,15:18,15:23,5
14-Jun-2022,Line 17,Production,Multiple bio break,MF-7723,07:40,07:44,4
14-Jun-2022,Line 17,Production,Multiple bio break,FCI-5TOL-0307,08:27,08:31,4
14-Jun-2022,Line 17,Production,Multiple bio break,FCI-5TOL-0194,08:40,08:43,3
14-Jun-2022,Line 17,Production,Multiple bio break,FCI-5TOL-0154,09:12,09:16,4
14-Jun-2022,Line 17,Production,Multiple bio break,FCI-SNLS-2120,10:05,10:10,5
14-Jun-2022,Line 17,Production,Multiple bio break,FCI-4TOL-0074,10:30,10:34,4
14-Jun-2022,Line 17,Production,Multiple bio break,FCI-4TOL-0083,10:43,10:46,3
14-Jun-2022,Line 17,Production,Multiple bio break,FCI-5TOL-0154,11:14,11:19,5
14-Jun-2022,Line 17,Production,Multiple bio break,FCI-5TOL-0212,11:39,11:42,3
14-Jun-2022,Line 17,Production,Multiple bio break,FCI-4TNB-0006,12:09,12:14,5
14-Jun-2022,Line 17,Production,Multiple bio break,FCI-4TOL-0083,13:50,13:56,6
14-Jun-2022,Line 17,Production,Multiple bio break,FCI-4TNB-0006,14:12,14:19,7
14-Jun-2022,Line 17,Production,Multiple bio break,FCI-5TOL-0319,15:14,15:17,3
14-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-FLCB-0014,7:22,7:25,3
14-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-4TOL-0063,7:45,7:47,2
14-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-4TOL-0063,7:59,8:01,2
14-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-4TOL-0045,8:24,8:26,2
14-Jun-2022,Line 17,Maintenance,Feed Problem,FCI-DNCS-0012,9:05,9:15,10
14-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-DNCS-0020,9:22,9:24,2
14-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-FLCB-0014,11:13,11:15,2
14-Jun-2022,Line 17,Maintenance,Jamming,FCI-FLCB-0011,14:00,14:30,30
14-Jun-2022,Line 17, Needle Breakage, Needle Breakage,FCI-DNCS-0058,16:00,16:08,8
14-Jun-2022,Line 17,Production,Multiple bio break,FCI-SNLS-2142,7:46,7:51,5
14-Jun-2022,Line 17,Production,Multiple bio break,FCI-SNLS-2065,8:02,8:08,6
14-Jun-2022,Line 17,Production,Multiple bio break,FCI-DNCS-0020,8:03,8:08,5
14-Jun-2022,Line 17,Production,Multiple bio break,FCI-SNLS-2111,8:04,8:11,7
14-Jun-2022,Line 17,Production,Multiple bio break,FCI-FLCB-0011,8:06,8:10,4
14-Jun-2022,Line 17,Production,Multiple bio break,FCI-DNCS-0058,8:22,8:28,6
14-Jun-2022,Line 17,Production,Multiple bio break,FCI-FLCB-0014,8:23,8:30,7
14-Jun-2022,Line 17,Production,Multiple bio break,FCI-SNLS-2156,8:32,8:37,5
14-Jun-2022,Line 17,Production,Multiple bio break,FCI-SNLS-2601,8:33,8:38,5
14-Jun-2022,Line 17,Production,Multiple bio break,FCI-SNLS-2143,9:25,9:29,4
14-Jun-2022,Line 17,Production,Multiple bio break,FCI-4TOL-0063,9:27,9:33,6
14-Jun-2022,Line 17,Production,Multiple bio break,FCI-4TOL-0061,9:32,9:39,7
14-Jun-2022,Line 17,Production,Multiple bio break,FCI-SNLS-2065,9:35,9:40,5
14-Jun-2022,Line 17,Production,Multiple bio break,FCI-FLCB-0011,9:45,9:49,4
14-Jun-2022,Line 17,Production,Multiple bio break,FCI-4TOL-0082,10:00,10:05,5
14-Jun-2022,Line 17,Production,Multiple bio break,FCI-SNLS-2111,10:42,10:47,5
14-Jun-2022,Line 17,Production,Multiple bio break,FCI-SNLS-2065,11:10,11:16,6
14-Jun-2022,Line 17,Production,Multiple bio break,FCI-BA-0074,11:12,11:16,4
14-Jun-2022,Line 17,Production,Multiple bio break,FCI-DNLS-0012,11:29,11:34,5
14-Jun-2022,Line 17,Production,Multiple bio break,FCI-SNLS-2603,11:40,11:45,5
14-Jun-2022,Line 17,Production,Multiple bio break,FCI-4TOL-0082,11:55,12:00,5
14-Jun-2022,Line 17,Production,Multiple bio break,FCI-SNLS-2111,12:05,12:11,6
14-Jun-2022,Line 17,Production,Multiple bio break,FCI-SNLS-2142,12:09,12:15,6
14-Jun-2022,Line 17,Production,Multiple bio break,FCI-4TOL-0045,12:25,12:31,6
14-Jun-2022,Line 17,Production,Multiple bio break,FCI-SNLS-2109,12:30,12:36,6
14-Jun-2022,Line 17,Production,Multiple bio break,FCI-DNCS-0012,12:31,12:37,6
14-Jun-2022,Line 17,Production,Multiple bio break,FCI-SNLS-2111,12:34,12:40,6
14-Jun-2022,Line 17,Production,Multiple bio break,FCI-5TOL-0307,12:36,12:40,4
14-Jun-2022,Line 17,Production,Multiple bio break,FCI-5TOL-0194,14:15,14:20,5
14-Jun-2022,Line 17,Production,Multiple bio break,FCI-5TOL-0154,14:22,14:28,6
14-Jun-2022,Line 17,Production,Multiple bio break,FCI-SNLS-2120,14:48,14:52,4
14-Jun-2022,Line 17,Production,Multiple bio break,FCI-4TOL-0074,14:50,14:55,5
14-Jun-2022,Line 17,Production,Multiple bio break,FCI-4TOL-0083,15:20,15:26,6
14-Jun-2022,Line 17,Production,Multiple bio break,FCI-5TOL-0154,16:13,16:16,3
14-Jun-2022,Line 17,Production,Multiple bio break,FCI-5TOL-0212,16:14,16:18,4
14-Jun-2022,Line 17,Production,Multiple bio break,FCI-4TNB-0006,16:20,16:27,7
14-Jun-2022,Line 17,Production,Multiple bio break,FCI-4TOL-0083,16:25,16:30,5
14-Jun-2022,Line 17,Production,Multiple bio break,FCI-4TNB-0006,16:35,16:41,6
14-Jun-2022,Line 18,Production,Multiple bio break,SBLS-0039,7:48,7:53,5
14-Jun-2022,Line 18,Production,Multiple bio break,4TOL-0260,8:37,8:42,5
14-Jun-2022,Line 18,Production,Multiple bio break,4TOL-0053,8:42,8:48,6
14-Jun-2022,Line 18,Production,Multiple bio break,4TOL-0068,8:52,9:01,9
14-Jun-2022,Line 18,Production,Multiple bio break,4TOL-0265,9:01,9:06,5
14-Jun-2022,Line 18,Production,Multiple bio break,SNLS-2173,9:24,9:31,7
14-Jun-2022,Line 18,Production,Multiple bio break,SBLS-0046,9:31,9:36,5
14-Jun-2022,Line 18,Production,Multiple bio break,SNLS-2128,8:44,8:49,5
14-Jun-2022,Line 18,Production,Multiple bio break,SNLS-2163,8:52,8:57,5
14-Jun-2022,Line 18,Production,Multiple bio break,5TOL-0322,9:33,9:39,6
14-Jun-2022,Line 18,Production,Multiple bio break,SNLS-2128,9:38,9:43,5
14-Jun-2022,Line 18,Production,Multiple bio break,5TOL-0304,10:01,10:04,3
14-Jun-2022,Line 18,Production,Multiple bio break,SNLS-2602,10:07,10:12,5
14-Jun-2022,Line 18,Production,Multiple bio break,BT-0075,10:14,10:18,4
14-Jun-2022,Line 18,Production,Multiple bio break,4TNB-0006,10:15,10:19,4
14-Jun-2022,Line 18,Production,Multiple bio break,SNLS-2173,10:22,10:27,5
14-Jun-2022,Line 18,Production,Multiple bio break,SNLS-2155,10:36,10:38,2
